edge_id,face_left,face_right,kind_left,kind_right,label_left,label_right,arclength,tension,relative_tension,identifiable,setting,ablation_id,is_cut_edge,on_cable
47,18,52,cell,outer,49,-1,38.0,,,False,tension_only_r0.1,E2PSB1,False,False
48,17,18,cell,cell,58,49,13.683190216043533,0.3496401280870266,0.3454152878372088,True,tension_only_r0.1,E2PSB1,False,False
49,14,17,cell,cell,16,58,19.660811333400133,0.659810758251782,0.6518380033395338,True,tension_only_r0.1,E2PSB1,False,False
50,19,14,cell,cell,12,16,10.75645025151896,1.4067033246622689,1.3897055708343489,True,tension_only_r0.1,E2PSB1,False,False
51,11,19,cell,cell,20,12,47.914668410750295,1.3020617859460972,1.2863284573058402,True,tension_only_r0.1,E2PSB1,False,False
52,20,13,cell,cell,24,5,51.26704229019467,0.9037936881009826,0.892872790743143,True,tension_only_r0.1,E2PSB1,False,False
53,15,20,cell,cell,52,24,22.124249268759062,0.91657394531149,0.9054986190402375,True,tension_only_r0.1,E2PSB1,False,False
54,20,12,cell,cell,24,4,28.04115516518881,1.0097019710400288,0.9975013419219989,True,tension_only_r0.1,E2PSB1,False,False
55,52,16,outer,cell,-1,13,23.0,,,False,tension_only_r0.1,E2PSB1,False,False
56,14,18,cell,cell,16,49,29.769881390070015,0.8653732968925452,0.8549166483498494,True,tension_only_r0.1,E2PSB1,False,False
57,12,19,cell,cell,4,12,7.908671307113422,1.3297693361439182,1.313701206192553,True,tension_only_r0.1,E2PSB1,False,False
58,21,14,cell,cell,21,16,40.34055151630455,1.3380496150112156,1.3218814311683542,True,tension_only_r0.1,E2PSB1,False,False
59,19,21,cell,cell,12,21,65.12824134746978,0.3374858369551129,0.3334078618224745,True,tension_only_r0.1,E2PSB1,False,False
60,20,19,cell,cell,24,12,31.849319916284724,1.1054791145789717,1.0921211722736661,True,tension_only_r0.1,E2PSB1,False,False
61,22,15,cell,cell,40,52,20.621155201551367,1.1151074477013931,1.1016331624307167,True,tension_only_r0.1,E2PSB1,False,False
62,16,22,cell,cell,13,40,22.192548797818326,1.449810715936961,1.4322920784143738,True,tension_only_r0.1,E2PSB1,False,False
63,22,20,cell,cell,40,24,1.4169730060943293,1.5476814449825385,1.5289801966491925,True,tension_only_r0.1,E2PSB1,False,False
64,23,20,cell,cell,35,24,73.27160333110831,1.3198820712664607,1.3039334130554916,True,tension_only_r0.1,E2PSB1,False,True
65,22,23,cell,cell,40,35,19.124249268759066,0.5694112518737826,0.562530830027533,True,tension_only_r0.1,E2PSB1,False,False
66,24,16,cell,cell,43,13,18.969316944520326,1.2777425880800868,1.2623031179467172,True,tension_only_r0.1,E2PSB1,False,False
67,52,24,outer,cell,-1,43,52.0,,,False,tension_only_r0.1,E2PSB1,False,False
68,14,52,cell,outer,16,-1,15.0,,,False,tension_only_r0.1,E2PSB1,False,False
69,24,22,cell,cell,43,40,6.0,1.6466181947038225,1.6267214544093689,True,tension_only_r0.1,E2PSB1,False,False
