tile,n_ref_vertices,n_pred_vertices,n_matched,n_missed,n_spurious,weighted_frac,set
data/tiles/gt_haec_train/field_00100_r0000_c0688.npz,15,27,5,10,22,0.0193710327148437,haec
data/tiles/gt_haec_train/field_00101_r0000_c0400.npz,26,26,8,18,18,0.0239334106445312,haec
data/tiles/gt_haec_train/field_00102_r0000_c0000.npz,11,13,3,8,10,0.0126800537109375,haec
data/tiles/gt_haec_train/field_00102_r0688_c0688.npz,7,11,2,5,9,0.0096549987792968,haec
data/tiles/gt_haec_train/field_00103_r0688_c0400.npz,19,25,10,9,15,0.0153350830078125,haec
data/tiles/gt_haec_train/field_00104_r0688_c0000.npz,18,21,6,12,15,0.0180397033691406,haec
data/tiles/gt_haec_train/field_00105_r0400_c0688.npz,8,11,3,5,8,0.0092544555664062,haec
data/tiles/gt_haec_train/field_00106_r0400_c0400.npz,14,6,5,9,1,0.0074424743652343,haec
data/tiles/gt_haec_train/field_00107_r0400_c0000.npz,23,29,8,15,21,0.0229606628417968,haec
data/tiles/gt_haec_train/field_00108_r0000_c0688.npz,36,34,12,24,22,0.0319557189941406,haec
data/tiles/gt_haec_train/field_00109_r0000_c0400.npz,9,16,4,5,12,0.0121917724609375,haec
data/tiles/gt_haec_train/field_00110_r0000_c0000.npz,20,17,11,9,6,0.0108718872070312,haec
data/tiles/gt_haec_train/field_00110_r0688_c0688.npz,19,41,11,8,30,0.0265655517578125,haec
data/tiles/gt_haec_train/field_00111_r0688_c0400.npz,18,20,10,8,10,0.0123329162597656,haec
data/tiles/gt_haec_train/field_00112_r0688_c0000.npz,37,45,18,19,27,0.0320777893066406,haec
data/tiles/gt_haec_train/field_00113_r0400_c0688.npz,22,43,7,15,36,0.0343093872070312,haec
data/tiles/gt_haec_train/field_00114_r0400_c0400.npz,31,46,12,19,34,0.0333061218261718,haec
data/tiles/gt_haec_train/field_00115_r0400_c0000.npz,21,23,9,12,14,0.017608642578125,haec
data/tiles/gt_haec_train/field_00116_r0000_c0688.npz,17,17,1,16,16,0.0204238891601562,haec
data/tiles/gt_haec_train/field_00117_r0000_c0400.npz,30,23,11,19,12,0.0215568542480468,haec
data/tiles/gt_haec_train/field_00118_r0000_c0000.npz,26,24,8,18,16,0.0223617553710937,haec
data/tiles/gt_haec_train/field_00118_r0688_c0688.npz,20,19,4,16,15,0.0211181640625,haec
data/tiles/gt_haec_train/field_00119_r0688_c0400.npz,32,43,15,17,28,0.0298728942871093,haec
data/tiles/gt_haec_train/field_00120_r0688_c0000.npz,20,26,9,11,17,0.019287109375,haec
data/tiles/gt_haec_train/field_00121_r0400_c0688.npz,29,47,15,14,32,0.0289382934570312,haec
data/tiles/gt_haec_train/field_00122_r0400_c0400.npz,38,55,19,19,36,0.0359153747558593,haec
data/tiles/gt_haec_train/field_00123_r0400_c0000.npz,18,29,8,10,21,0.0209274291992187,haec
data/tiles/gt_haec_train/field_00124_r0000_c0688.npz,0,4,0,0,4,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00125_r0000_c0400.npz,3,1,1,2,0,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00126_r0000_c0000.npz,4,4,0,4,4,0.0060081481933593,haec
data/tiles/gt_haec_train/field_00126_r0688_c0688.npz,3,2,0,3,2,0.0034255981445312,haec
data/tiles/gt_haec_train/field_00127_r0688_c0400.npz,6,8,2,4,6,0.0074081420898437,haec
data/tiles/gt_haec_train/field_00128_r0688_c0000.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00129_r0400_c0688.npz,4,1,0,4,1,0.0036354064941406,haec
data/tiles/gt_haec_train/field_00130_r0400_c0400.npz,11,6,4,7,2,0.0062484741210937,haec
data/tiles/gt_haec_train/field_00131_r0400_c0000.npz,2,4,1,1,3,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00132_r0000_c0688.npz,6,4,1,5,3,0.006011962890625,haec
data/tiles/gt_haec_train/field_00133_r0000_c0400.npz,11,4,3,8,1,0.006591796875,haec
data/tiles/gt_haec_train/field_00134_r0000_c0000.npz,7,7,3,4,4,0.0051383972167968,haec
data/tiles/gt_haec_train/field_00134_r0688_c0688.npz,1,2,0,1,2,0.0019760131835937,haec
data/tiles/gt_haec_train/field_00135_r0688_c0400.npz,13,12,5,8,7,0.0103950500488281,haec
data/tiles/gt_haec_train/field_00136_r0688_c0000.npz,7,4,0,7,4,0.007781982421875,haec
data/tiles/gt_haec_train/field_00137_r0400_c0688.npz,2,3,1,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00138_r0400_c0400.npz,3,4,1,2,3,0.0034942626953125,haec
data/tiles/gt_haec_train/field_00139_r0400_c0000.npz,2,1,1,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00140_r0000_c0688.npz,6,2,2,4,0,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00141_r0000_c0400.npz,4,1,0,4,1,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00142_r0000_c0000.npz,5,7,3,2,4,0.0039329528808593,haec
data/tiles/gt_haec_train/field_00142_r0688_c0688.npz,2,3,1,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00143_r0688_c0400.npz,8,6,2,6,4,0.0075149536132812,haec
data/tiles/gt_haec_train/field_00144_r0688_c0000.npz,4,6,1,3,5,0.0050125122070312,haec
data/tiles/gt_haec_train/field_00145_r0400_c0688.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00146_r0400_c0400.npz,3,4,1,2,3,0.0032424926757812,haec
data/tiles/gt_haec_train/field_00147_r0400_c0000.npz,4,4,0,4,4,0.0057716369628906,haec
data/tiles/gt_haec_train/field_00148_r0000_c0688.npz,9,7,0,9,7,0.0101089477539062,haec
data/tiles/gt_haec_train/field_00149_r0000_c0400.npz,4,7,1,3,6,0.0067138671875,haec
data/tiles/gt_haec_train/field_00150_r0000_c0000.npz,2,3,0,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00150_r0688_c0688.npz,8,4,1,7,3,0.0071029663085937,haec
data/tiles/gt_haec_train/field_00151_r0688_c0400.npz,8,10,1,7,9,0.0109634399414062,haec
data/tiles/gt_haec_train/field_00152_r0688_c0000.npz,16,13,6,10,7,0.0103759765625,haec
data/tiles/gt_haec_train/field_00153_r0400_c0688.npz,5,6,1,4,5,0.0061378479003906,haec
data/tiles/gt_haec_train/field_00154_r0400_c0400.npz,3,8,2,1,6,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00155_r0400_c0000.npz,6,3,0,6,3,0.0051841735839843,haec
data/tiles/gt_haec_train/field_00156_r0000_c0688.npz,3,6,1,2,5,0.0051383972167968,haec
data/tiles/gt_haec_train/field_00157_r0000_c0400.npz,10,5,2,8,3,0.007781982421875,haec
data/tiles/gt_haec_train/field_00158_r0000_c0000.npz,3,1,0,3,1,0.0030021667480468,haec
data/tiles/gt_haec_train/field_00158_r0688_c0688.npz,9,7,2,7,5,0.0084190368652343,haec
data/tiles/gt_haec_train/field_00159_r0688_c0400.npz,4,8,2,2,6,0.0059814453125,haec
data/tiles/gt_haec_train/field_00160_r0688_c0000.npz,2,3,0,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00161_r0400_c0688.npz,7,4,2,5,2,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00162_r0400_c0400.npz,24,14,4,20,10,0.0189476013183593,haec
data/tiles/gt_haec_train/field_00163_r0400_c0000.npz,38,45,14,24,31,0.0355377197265625,haec
data/tiles/gt_haec_train/field_00164_r0000_c0688.npz,18,22,7,11,15,0.0167045593261718,haec
data/tiles/gt_haec_train/field_00165_r0000_c0400.npz,18,20,6,12,14,0.0166511535644531,haec
data/tiles/gt_haec_train/field_00166_r0000_c0000.npz,19,18,8,11,10,0.0132064819335937,haec
data/tiles/gt_haec_train/field_00166_r0688_c0688.npz,40,35,16,24,19,0.0276603698730468,haec
data/tiles/gt_haec_train/field_00167_r0688_c0400.npz,22,32,7,15,25,0.0286865234375,haec
data/tiles/gt_haec_train/field_00168_r0688_c0000.npz,16,16,4,12,12,0.0157318115234375,haec
data/tiles/gt_haec_train/field_00169_r0400_c0688.npz,42,38,22,20,16,0.0230827331542968,haec
data/tiles/gt_haec_train/field_00170_r0400_c0400.npz,49,43,17,32,26,0.0336380004882812,haec
data/tiles/gt_haec_train/field_00171_r0400_c0000.npz,20,16,8,12,8,0.0120429992675781,haec
data/tiles/gt_haec_train/field_00172_r0000_c0688.npz,21,23,5,16,18,0.0239181518554687,haec
data/tiles/gt_haec_train/field_00173_r0000_c0400.npz,37,42,13,24,29,0.0357704162597656,haec
data/tiles/gt_haec_train/field_00174_r0000_c0000.npz,33,45,16,17,29,0.0320281982421875,haec
data/tiles/gt_haec_train/field_00174_r0688_c0688.npz,32,35,13,19,22,0.0263595581054687,haec
data/tiles/gt_haec_train/field_00175_r0688_c0400.npz,33,41,13,20,28,0.0313568115234375,haec
data/tiles/gt_haec_train/field_00176_r0688_c0000.npz,16,20,4,12,16,0.0177001953125,haec
data/tiles/gt_haec_train/field_00177_r0400_c0688.npz,25,28,8,17,20,0.0254058837890625,haec
data/tiles/gt_haec_train/field_00178_r0400_c0400.npz,24,29,9,15,20,0.0228538513183593,haec
data/tiles/gt_haec_train/field_00179_r0400_c0000.npz,28,42,14,14,28,0.0270156860351562,haec
data/tiles/gt_haec_train/field_00180_r0000_c0688.npz,11,18,7,4,11,0.010894775390625,haec
data/tiles/gt_haec_train/field_00181_r0000_c0400.npz,27,25,8,19,17,0.02447509765625,haec
data/tiles/gt_haec_train/field_00182_r0000_c0000.npz,17,19,6,11,13,0.0170059204101562,haec
data/tiles/gt_haec_train/field_00182_r0688_c0688.npz,10,13,4,6,9,0.010223388671875,haec
data/tiles/gt_haec_train/field_00183_r0688_c0400.npz,10,17,5,5,12,0.0118141174316406,haec
data/tiles/gt_haec_train/field_00184_r0688_c0000.npz,39,42,18,21,24,0.0275421142578125,haec
data/tiles/gt_haec_train/field_00185_r0400_c0688.npz,21,24,7,14,17,0.0196800231933593,haec
data/tiles/gt_haec_train/field_00186_r0400_c0400.npz,29,35,10,19,25,0.0292892456054687,haec
data/tiles/gt_haec_train/field_00187_r0400_c0000.npz,18,16,3,15,13,0.0181083679199218,haec
data/tiles/gt_haec_train/field_00188_r0000_c0688.npz,15,16,4,11,12,0.0151939392089843,haec
data/tiles/gt_haec_train/field_00189_r0000_c0400.npz,27,30,12,15,18,0.0232734680175781,haec
data/tiles/gt_haec_train/field_00190_r0000_c0000.npz,18,28,6,12,22,0.0228462219238281,haec
data/tiles/gt_haec_train/field_00190_r0688_c0688.npz,19,20,6,13,14,0.0163307189941406,haec
data/tiles/gt_haec_train/field_00191_r0688_c0400.npz,16,13,4,12,9,0.0151290893554687,haec
data/tiles/gt_haec_train/field_00192_r0688_c0000.npz,13,20,5,8,15,0.0165748596191406,haec
data/tiles/gt_haec_train/field_00193_r0400_c0688.npz,16,22,9,7,13,0.0139312744140625,haec
data/tiles/gt_haec_train/field_00194_r0400_c0400.npz,26,26,6,20,20,0.0268363952636718,haec
data/tiles/gt_haec_train/field_00195_r0400_c0000.npz,16,25,10,6,15,0.0150566101074218,haec
data/tiles/gt_haec_train/field_00196_r0000_c0688.npz,52,47,21,31,26,0.0375137329101562,haec
data/tiles/gt_haec_train/field_00197_r0000_c0400.npz,31,35,10,21,25,0.0284576416015625,haec
data/tiles/gt_haec_train/field_00198_r0000_c0000.npz,17,19,5,12,14,0.0177955627441406,haec
data/tiles/gt_haec_train/field_00198_r0688_c0688.npz,14,22,8,6,14,0.0123786926269531,haec
data/tiles/gt_haec_train/field_00199_r0688_c0400.npz,11,14,3,8,11,0.0132522583007812,haec
data/tiles/gt_haec_train/field_00200_r0688_c0000.npz,21,24,7,14,17,0.0186233520507812,haec
data/tiles/gt_haec_train/field_00201_r0400_c0688.npz,30,29,14,16,15,0.0219192504882812,haec
data/tiles/gt_haec_train/field_00202_r0400_c0400.npz,20,13,6,14,7,0.0129966735839843,haec
data/tiles/gt_haec_train/field_00203_r0400_c0000.npz,18,28,6,12,22,0.0237998962402343,haec
data/tiles/gt_haec_train/field_00204_r0000_c0688.npz,45,43,20,25,23,0.0295181274414062,haec
data/tiles/gt_haec_train/field_00205_r0000_c0400.npz,31,39,16,15,23,0.0240898132324218,haec
data/tiles/gt_haec_train/field_00206_r0000_c0000.npz,17,19,4,13,15,0.0187149047851562,haec
data/tiles/gt_haec_train/field_00206_r0688_c0688.npz,31,45,15,16,30,0.0294685363769531,haec
data/tiles/gt_haec_train/field_00207_r0688_c0400.npz,36,47,24,12,23,0.0237236022949218,haec
data/tiles/gt_haec_train/field_00208_r0688_c0000.npz,15,14,5,10,9,0.0129165649414062,haec
data/tiles/gt_haec_train/field_00209_r0400_c0688.npz,9,5,4,5,1,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00210_r0400_c0400.npz,11,11,4,7,7,0.0100059509277343,haec
data/tiles/gt_haec_train/field_00211_r0400_c0000.npz,5,10,3,2,7,0.0065040588378906,haec
data/tiles/gt_haec_train/field_00212_r0000_c0688.npz,3,1,0,3,1,0.0028839111328125,haec
data/tiles/gt_haec_train/field_00213_r0000_c0400.npz,10,6,4,6,2,0.0057830810546875,haec
data/tiles/gt_haec_train/field_00214_r0000_c0000.npz,3,3,1,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00214_r0688_c0688.npz,4,1,0,4,1,0.0032730102539062,haec
data/tiles/gt_haec_train/field_00215_r0688_c0400.npz,3,4,1,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00216_r0688_c0000.npz,1,1,0,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00217_r0400_c0688.npz,10,7,1,9,6,0.0106010437011718,haec
data/tiles/gt_haec_train/field_00218_r0400_c0400.npz,4,6,3,1,3,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00219_r0400_c0000.npz,5,6,1,4,5,0.0060234069824218,haec
data/tiles/gt_haec_train/field_00220_r0000_c0688.npz,6,4,0,6,4,0.0070533752441406,haec
data/tiles/gt_haec_train/field_00221_r0000_c0400.npz,2,2,0,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00222_r0000_c0000.npz,5,8,2,3,6,0.0063858032226562,haec
data/tiles/gt_haec_train/field_00222_r0688_c0688.npz,8,6,1,7,5,0.0086288452148437,haec
data/tiles/gt_haec_train/field_00223_r0688_c0400.npz,5,10,4,1,6,0.0052337646484375,haec
data/tiles/gt_haec_train/field_00224_r0688_c0000.npz,3,1,0,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00225_r0400_c0688.npz,11,8,2,9,6,0.0091667175292968,haec
data/tiles/gt_haec_train/field_00226_r0400_c0400.npz,4,2,0,4,2,0.0033912658691406,haec
data/tiles/gt_haec_train/field_00227_r0400_c0000.npz,2,7,1,1,6,0.0050048828125,haec
data/tiles/gt_haec_train/field_00228_r0000_c0688.npz,10,3,1,9,2,0.0078773498535156,haec
data/tiles/gt_haec_train/field_00229_r0000_c0400.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00230_r0000_c0000.npz,3,2,0,3,2,0.00360107421875,haec
data/tiles/gt_haec_train/field_00230_r0688_c0688.npz,5,2,0,5,2,0.0042610168457031,haec
data/tiles/gt_haec_train/field_00231_r0688_c0400.npz,5,4,0,5,4,0.0058746337890625,haec
data/tiles/gt_haec_train/field_00232_r0688_c0000.npz,7,9,3,4,6,0.0072746276855468,haec
data/tiles/gt_haec_train/field_00233_r0400_c0688.npz,14,8,2,12,6,0.0123748779296875,haec
data/tiles/gt_haec_train/field_00234_r0400_c0400.npz,5,4,1,4,3,0.0043220520019531,haec
data/tiles/gt_haec_train/field_00235_r0400_c0000.npz,7,5,0,7,5,0.0088615417480468,haec
data/tiles/gt_haec_train/field_00236_r0000_c0688.npz,9,3,0,9,3,0.0085105895996093,haec
data/tiles/gt_haec_train/field_00237_r0000_c0400.npz,2,28,0,2,28,0.0207443237304687,haec
data/tiles/gt_haec_train/field_00238_r0000_c0000.npz,5,2,1,4,1,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00238_r0688_c0688.npz,10,7,1,9,6,0.0097160339355468,haec
data/tiles/gt_haec_train/field_00239_r0688_c0400.npz,8,6,1,7,5,0.0083541870117187,haec
data/tiles/gt_haec_train/field_00240_r0688_c0000.npz,8,8,5,3,3,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00241_r0400_c0688.npz,6,6,2,4,4,0.0050468444824218,haec
data/tiles/gt_haec_train/field_00242_r0400_c0400.npz,7,2,1,6,1,0.0045661926269531,haec
data/tiles/gt_haec_train/field_00243_r0400_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00244_r0000_c0688.npz,8,8,4,4,4,0.0050773620605468,haec
data/tiles/gt_haec_train/field_00245_r0000_c0400.npz,1,2,1,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00246_r0000_c0000.npz,4,1,0,4,1,0.0031814575195312,haec
data/tiles/gt_haec_train/field_00246_r0688_c0688.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00247_r0688_c0400.npz,4,5,0,4,5,0.0049095153808593,haec
data/tiles/gt_haec_train/field_00248_r0688_c0000.npz,34,40,12,22,28,0.0344619750976562,haec
data/tiles/gt_haec_train/field_00249_r0400_c0688.npz,18,19,6,12,13,0.0146942138671875,haec
data/tiles/gt_haec_train/field_00250_r0400_c0400.npz,25,36,10,15,26,0.0267829895019531,haec
data/tiles/gt_haec_train/field_00251_r0400_c0000.npz,25,43,12,13,31,0.0287399291992187,haec
data/tiles/gt_haec_train/field_00252_r0000_c0688.npz,17,22,4,13,18,0.01824951171875,haec
data/tiles/gt_haec_train/field_00253_r0000_c0400.npz,19,18,7,12,11,0.0152740478515625,haec
data/tiles/gt_haec_train/field_00254_r0000_c0000.npz,8,8,4,4,4,0.00567626953125,haec
data/tiles/gt_haec_train/field_00254_r0688_c0688.npz,22,24,11,11,13,0.0152168273925781,haec
data/tiles/gt_haec_train/field_00255_r0688_c0400.npz,24,44,11,13,33,0.0322456359863281,haec
data/tiles/gt_haec_train/field_00256_r0688_c0000.npz,9,12,4,5,8,0.0091896057128906,haec
data/tiles/gt_haec_train/field_00257_r0400_c0688.npz,29,38,13,16,25,0.0283279418945312,haec
data/tiles/gt_haec_train/field_00258_r0400_c0400.npz,25,27,12,13,15,0.0184593200683593,haec
data/tiles/gt_haec_train/field_00259_r0400_c0000.npz,34,41,13,21,28,0.0311965942382812,haec
data/tiles/gt_haec_train/field_00260_r0000_c0688.npz,21,30,9,12,21,0.0213851928710937,haec
data/tiles/gt_haec_train/field_00261_r0000_c0400.npz,12,19,5,7,14,0.0142250061035156,haec
data/tiles/gt_haec_train/field_00262_r0000_c0000.npz,22,34,10,12,24,0.023101806640625,haec
data/tiles/gt_haec_train/field_00262_r0688_c0688.npz,21,22,8,13,14,0.0185127258300781,haec
data/tiles/gt_haec_train/field_00263_r0688_c0400.npz,21,24,8,13,16,0.0200881958007812,haec
data/tiles/gt_haec_train/field_00264_r0688_c0000.npz,13,18,10,3,8,0.0072021484375,haec
data/tiles/gt_haec_train/field_00265_r0400_c0688.npz,18,24,8,10,16,0.018341064453125,haec
data/tiles/gt_haec_train/field_00266_r0400_c0400.npz,30,40,13,17,27,0.0286102294921875,haec
data/tiles/gt_haec_train/field_00267_r0400_c0000.npz,31,23,10,21,13,0.0226364135742187,haec
data/tiles/gt_haec_train/field_00268_r0000_c0688.npz,13,11,5,8,6,0.0081634521484375,haec
data/tiles/gt_haec_train/field_00269_r0000_c0400.npz,20,16,6,14,10,0.0165481567382812,haec
data/tiles/gt_haec_train/field_00270_r0000_c0000.npz,18,24,3,15,21,0.0230140686035156,haec
data/tiles/gt_haec_train/field_00270_r0688_c0688.npz,17,19,7,10,12,0.014190673828125,haec
data/tiles/gt_haec_train/field_00271_r0688_c0400.npz,19,19,10,9,9,0.0122299194335937,haec
data/tiles/gt_haec_train/field_00272_r0688_c0000.npz,18,20,11,7,9,0.0109100341796875,haec
data/tiles/gt_haec_train/field_00273_r0400_c0688.npz,18,29,10,8,19,0.0182304382324218,haec
data/tiles/gt_haec_train/field_00274_r0400_c0400.npz,16,17,6,10,11,0.0147857666015625,haec
data/tiles/gt_haec_train/field_00275_r0400_c0000.npz,30,53,12,18,41,0.0386886596679687,haec
data/tiles/gt_haec_train/field_00276_r0000_c0688.npz,30,41,7,23,34,0.0355453491210937,haec
data/tiles/gt_haec_train/field_00277_r0000_c0400.npz,19,19,5,14,14,0.0183868408203125,haec
data/tiles/gt_haec_train/field_00278_r0000_c0000.npz,22,18,8,14,10,0.0161247253417968,haec
data/tiles/gt_haec_train/field_00278_r0688_c0688.npz,28,27,13,15,14,0.0183792114257812,haec
data/tiles/gt_haec_train/field_00279_r0688_c0400.npz,21,34,8,13,26,0.0244369506835937,haec
data/tiles/gt_haec_train/field_00280_r0688_c0000.npz,41,46,16,25,30,0.0344886779785156,haec
data/tiles/gt_haec_train/field_00281_r0400_c0688.npz,42,41,14,28,27,0.0341262817382812,haec
data/tiles/gt_haec_train/field_00282_r0400_c0400.npz,15,16,7,8,9,0.012176513671875,haec
data/tiles/gt_haec_train/field_00283_r0400_c0000.npz,34,41,14,20,27,0.0315399169921875,haec
data/tiles/gt_haec_train/field_00284_r0000_c0688.npz,20,25,10,10,15,0.0174789428710937,haec
data/tiles/gt_haec_train/field_00285_r0000_c0400.npz,33,33,12,21,21,0.0286216735839843,haec
data/tiles/gt_haec_train/field_00286_r0000_c0000.npz,7,8,1,6,7,0.0089378356933593,haec
data/tiles/gt_haec_train/field_00286_r0688_c0688.npz,5,5,0,5,5,0.0066070556640625,haec
data/tiles/gt_haec_train/field_00287_r0688_c0400.npz,8,11,3,5,8,0.0085830688476562,haec
data/tiles/gt_haec_train/field_00288_r0688_c0000.npz,2,2,0,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00289_r0400_c0688.npz,2,3,0,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00290_r0400_c0400.npz,3,3,0,3,3,0.0044174194335937,haec
data/tiles/gt_haec_train/field_00291_r0400_c0000.npz,3,6,1,2,5,0.0050201416015625,haec
data/tiles/gt_haec_train/field_00292_r0000_c0688.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00293_r0000_c0400.npz,1,3,1,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00294_r0000_c0000.npz,2,2,0,2,2,0.0024337768554687,haec
data/tiles/gt_haec_train/field_00294_r0688_c0688.npz,4,2,0,4,2,0.0039253234863281,haec
data/tiles/gt_haec_train/field_00295_r0688_c0400.npz,9,10,4,5,6,0.0076217651367187,haec
data/tiles/gt_haec_train/field_00296_r0688_c0000.npz,13,11,2,11,9,0.0126991271972656,haec
data/tiles/gt_haec_train/field_00297_r0400_c0688.npz,8,4,2,6,2,0.0058174133300781,haec
data/tiles/gt_haec_train/field_00298_r0400_c0400.npz,8,5,1,7,4,0.0078468322753906,haec
data/tiles/gt_haec_train/field_00299_r0400_c0000.npz,8,12,3,5,9,0.0095176696777343,haec
data/tiles/gt_haec_train/field_00300_r0000_c0688.npz,3,2,1,2,1,0.00177001953125,haec
data/tiles/gt_haec_train/field_00301_r0000_c0400.npz,6,2,0,6,2,0.0050888061523437,haec
data/tiles/gt_haec_train/field_00302_r0000_c0000.npz,3,1,0,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00302_r0688_c0688.npz,3,0,0,3,0,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00303_r0688_c0400.npz,3,7,1,2,6,0.0058250427246093,haec
data/tiles/gt_haec_train/field_00304_r0688_c0000.npz,5,3,1,4,2,0.0042686462402343,haec
data/tiles/gt_haec_train/field_00305_r0400_c0688.npz,5,1,0,5,1,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00306_r0400_c0400.npz,2,0,0,2,0,0.0014305114746093,haec
data/tiles/gt_haec_train/field_00307_r0400_c0000.npz,6,3,0,6,3,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00308_r0000_c0688.npz,9,9,3,6,6,0.0079765319824218,haec
